#1
double humidity(201,10) # mole fraction of water if hydrogen is saturated 
0.00	283.15	293.15	303.15	313.15	323.15	333.15	343.15	353.15	363.15	# first column: pressure [bar], second column: mole fraction at 283.15K [mole H2O per mole H2+H2O], and so on
9.8849590	0.0012817	0.0024022	0.0045579	0.0077488	0.0133672	0.0228054	0.0360636	0.0531416	0.0740395
10.2341100	0.0012386	0.0023202	0.0044036	0.0074890	0.0129318	0.0220874	0.0349560	0.0515374	0.0718318
10.5956000	0.0011988	0.0022418	0.0042518	0.0072286	0.0124827	0.0213243	0.0337536	0.0497703	0.0693747
10.9698600	0.0011678	0.0021700	0.0041026	0.0069656	0.0120237	0.0205417	0.0325196	0.0479574	0.0668550
11.3573300	0.0011296	0.0020964	0.0039620	0.0067263	0.0116147	0.0198524	0.0314395	0.0463760	0.0646618
11.7585000	0.0010815	0.0020228	0.0038369	0.0065239	0.0112675	0.0192516	0.0304760	0.0449407	0.0626459
12.1738300	0.0010392	0.0019508	0.0037085	0.0063123	0.0109113	0.0186549	0.0295431	0.0435757	0.0607529
12.6038300	0.0010193	0.0018934	0.0035825	0.0060866	0.0105239	0.0180125	0.0285526	0.0421439	0.0587867
13.0490200	0.0009946	0.0018344	0.0034590	0.0058682	0.0101436	0.0173665	0.0275371	0.0406552	0.0567209
13.5099400	0.0009496	0.0017617	0.0033327	0.0056625	0.0097974	0.0167837	0.0266213	0.0393102	0.0548504
13.9871300	0.0009057	0.0016961	0.0032234	0.0054874	0.0094985	0.0162669	0.0257927	0.0380758	0.0531163
14.4811800	0.0008786	0.0016446	0.0031242	0.0053172	0.0092005	0.0157507	0.0249678	0.0368519	0.0514030
14.9926800	0.0008543	0.0015919	0.0030181	0.0051327	0.0088828	0.0152152	0.0241299	0.0356270	0.0497064
15.5222500	0.0008241	0.0015359	0.0029124	0.0049535	0.0085741	0.0146891	0.0232984	0.0344021	0.0480001
16.0705300	0.0007952	0.0014829	0.0028125	0.0047841	0.0082807	0.0141853	0.0224979	0.0332185	0.0463471
16.6381700	0.0007701	0.0014342	0.0027182	0.0046221	0.0079989	0.0137014	0.0217296	0.0320835	0.0447631
17.2258600	0.0007445	0.0013858	0.0026266	0.0044668	0.0077333	0.0132530	0.0210258	0.0310517	0.0433308
17.8343100	0.0007181	0.0013387	0.0025398	0.0043215	0.0074858	0.0128349	0.0203688	0.0300874	0.0419908
18.4642500	0.0006941	0.0012950	0.0024572	0.0041808	0.0072390	0.0124050	0.0196789	0.0290607	0.0405504
19.1164400	0.0006717	0.0012521	0.0023744	0.0040384	0.0069892	0.0119720	0.0189865	0.0280330	0.0391113
19.7916700	0.0006507	0.0012105	0.0022935	0.0038997	0.0067506	0.0115676	0.0183508	0.0271002	0.0378158
20.4907500	0.0006300	0.0011702	0.0022157	0.0037665	0.0065211	0.0111780	0.0177371	0.0261985	0.0365621
21.2145200	0.0006087	0.0011299	0.0021389	0.0036356	0.0062947	0.0107909	0.0171241	0.0252943	0.0353015
21.9638500	0.0005881	0.0010905	0.0020637	0.0035078	0.0060758	0.0104209	0.0165430	0.0244422	0.0341185
22.7396600	0.0005684	0.0010557	0.0019990	0.0033984	0.0058848	0.0100893	0.0160117	0.0236521	0.0330105
23.5428600	0.0005508	0.0010241	0.0019394	0.0032967	0.0057044	0.0097709	0.0154963	0.0228805	0.0319235
24.3744400	0.0005343	0.0009911	0.0018747	0.0031853	0.0055114	0.0094416	0.0149759	0.0221145	0.0308571
25.2353900	0.0005161	0.0009571	0.0018103	0.0030759	0.0053227	0.0091198	0.0144671	0.0213647	0.0298125
26.1267500	0.0004979	0.0009251	0.0017512	0.0029762	0.0051488	0.0088179	0.0139835	0.0206454	0.0288039
27.0496000	0.0004812	0.0008945	0.0016936	0.0028784	0.0049792	0.0085264	0.0135198	0.0199596	0.0278457
28.0050400	0.0004657	0.0008648	0.0016366	0.0027809	0.0048103	0.0082372	0.0130617	0.0192838	0.0269034
28.9942300	0.0004514	0.0008374	0.0015832	0.0026890	0.0046487	0.0079562	0.0126117	0.0186150	0.0259662
30.0183600	0.0004372	0.0008107	0.0015323	0.0026019	0.0044967	0.0076936	0.0121927	0.0179940	0.0250974
31.0786600	0.0004228	0.0007843	0.0014827	0.0025178	0.0043509	0.0074432	0.0117948	0.0174055	0.0242754
32.1764200	0.0004088	0.0007588	0.0014343	0.0024352	0.0042056	0.0071895	0.0113868	0.0167976	0.0234219
33.3129500	0.0003952	0.0007329	0.0013847	0.0023505	0.0040590	0.0069386	0.0109894	0.0162114	0.0226046
34.4896200	0.0003831	0.0007093	0.0013394	0.0022735	0.0039280	0.0067193	0.0106474	0.0157124	0.0219142
35.7078600	0.0003711	0.0006883	0.0013005	0.0022075	0.0038115	0.0065147	0.0103169	0.0152183	0.0212187
36.9691300	0.0003584	0.0006661	0.0012591	0.0021372	0.0036868	0.0062941	0.0099592	0.0146820	0.0204626
38.2749400	0.0003466	0.0006434	0.0012154	0.0020625	0.0035574	0.0060729	0.0096089	0.0141654	0.0197425
39.6268900	0.0003358	0.0006229	0.0011760	0.0019949	0.0034393	0.0058688	0.0092833	0.0136828	0.0190674
41.0265800	0.0003252	0.0006034	0.0011389	0.0019318	0.0033293	0.0056786	0.0089798	0.0132328	0.0184377
42.4757200	0.0003150	0.0005842	0.0011025	0.0018699	0.0032222	0.0054954	0.0086895	0.0128045	0.0178403
43.9760400	0.0003052	0.0005659	0.0010676	0.0018103	0.0031189	0.0053183	0.0084085	0.0123894	0.0172611
45.5293500	0.0002958	0.0005484	0.0010343	0.0017535	0.0030198	0.0051468	0.0081347	0.0119834	0.0166929
47.1375300	0.0002867	0.0005314	0.0010019	0.0016980	0.0029223	0.0049771	0.0078626	0.0115787	0.0161253
48.8025200	0.0002778	0.0005147	0.0009699	0.0016434	0.0028274	0.0048141	0.0076035	0.0111956	0.0155904
50.5263100	0.0002693	0.0004988	0.0009398	0.0015922	0.0027387	0.0046618	0.0073616	0.0108381	0.0150913
52.3109900	0.0002609	0.0004835	0.0009110	0.0015433	0.0026537	0.0045155	0.0071286	0.0104931	0.0146090
54.1587100	0.0002526	0.0004680	0.0008816	0.0014934	0.0025680	0.0043698	0.0068988	0.0101551	0.0141386
56.0717000	0.0002448	0.0004530	0.0008530	0.0014447	0.0024841	0.0042272	0.0066740	0.0098245	0.0136787
58.0522600	0.0002372	0.0004391	0.0008265	0.0013993	0.0024042	0.0040878	0.0064500	0.0094909	0.0132104
60.1027700	0.0002299	0.0004260	0.0008011	0.0013552	0.0023231	0.0039394	0.0062042	0.0091176	0.0126794
62.2257100	0.0002228	0.0004127	0.0007756	0.0013115	0.0022460	0.0038050	0.0059883	0.0087960	0.0122281
64.4236400	0.0002162	0.0003999	0.0007513	0.0012706	0.0021782	0.0036948	0.0058202	0.0085545	0.0118977
66.6992000	0.0002097	0.0003874	0.0007283	0.0012324	0.0021163	0.0035968	0.0056737	0.0083471	0.0116171
69.0551400	0.0002032	0.0003753	0.0007061	0.0011958	0.0020575	0.0035043	0.0055363	0.0081535	0.0113559
71.4942900	0.0001969	0.0003642	0.0006854	0.0011603	0.0019938	0.0033905	0.0053504	0.0078735	0.0109599
74.0196000	0.0001909	0.0003539	0.0006653	0.0011249	0.0019260	0.0032616	0.0051318	0.0075365	0.0104757
76.6341100	0.0001849	0.0003428	0.0006440	0.0010884	0.0018615	0.0031488	0.0049501	0.0072656	0.0100952
79.3409700	0.0001793	0.0003307	0.0006210	0.0010502	0.0018026	0.0030624	0.0048297	0.0071044	0.0098865
82.1434400	0.0001739	0.0003215	0.0006043	0.0010223	0.0017539	0.0029775	0.0046932	0.0069010	0.0096008
85.0448900	0.0001688	0.0003153	0.0005932	0.0010026	0.0017098	0.0028810	0.0045163	0.0066157	0.0091791
88.0488400	0.0001637	0.0003049	0.0005730	0.0009680	0.0016511	0.0027836	0.0043654	0.0063965	0.0088769
91.1588800	0.0001590	0.0002932	0.0005494	0.0009278	0.0015874	0.0026872	0.0042274	0.0062078	0.0086286
94.3787800	0.0001546	0.0002843	0.0005321	0.0008980	0.0015359	0.0025996	0.0040893	0.0060048	0.0083463
97.7124200	0.0001500	0.0002804	0.0005269	0.0008895	0.0015126	0.0025406	0.0039736	0.0058114	0.0080542
101.1638000	0.0001455	0.0002745	0.0005165	0.0008716	0.0014759	0.0024656	0.0038408	0.0056013	0.0077472
104.7371000	0.0001417	0.0002631	0.0004923	0.0008293	0.0014077	0.0023609	0.0036889	0.0053918	0.0074696
108.4366000	0.0001380	0.0002544	0.0004753	0.0008007	0.0013628	0.0022939	0.0035940	0.0052631	0.0073012
112.2668000	0.0001341	0.0002473	0.0004626	0.0007800	0.0013297	0.0022421	0.0035172	0.0051549	0.0071553
116.2322000	0.0001304	0.0002407	0.0004502	0.0007588	0.0012921	0.0021759	0.0034100	0.0049945	0.0069294
120.3378000	0.0001268	0.0002341	0.0004376	0.0007372	0.0012543	0.0021103	0.0033052	0.0048389	0.0067114
124.5883000	0.0001234	0.0002272	0.0004244	0.0007148	0.0012170	0.0020493	0.0032118	0.0047044	0.0065272
128.9890000	0.0001204	0.0002209	0.0004120	0.0006935	0.0011807	0.0019888	0.0031178	0.0045676	0.0063383
133.5452000	0.0001182	0.0002158	0.0004012	0.0006744	0.0011467	0.0019297	0.0030232	0.0044274	0.0061421
138.2622000	0.0001153	0.0002104	0.0003908	0.0006563	0.0011142	0.0018718	0.0029290	0.0042859	0.0059424
143.1459000	0.0001112	0.0002042	0.0003801	0.0006388	0.0010834	0.0018168	0.0028391	0.0041504	0.0057505
148.2021000	0.0001071	0.0001977	0.0003690	0.0006209	0.0010536	0.0017673	0.0027620	0.0040377	0.0055943
153.4368000	0.0001042	0.0001921	0.0003584	0.0006030	0.0010237	0.0017183	0.0026868	0.0039291	0.0054453
158.8565000	0.0001019	0.0001871	0.0003484	0.0005857	0.0009941	0.0016685	0.0026090	0.0038155	0.0052881
164.4676000	0.0000994	0.0001824	0.0003392	0.0005699	0.0009665	0.0016209	0.0025332	0.0037033	0.0051312
170.2769000	0.0000968	0.0001781	0.0003315	0.0005568	0.0009426	0.0015774	0.0024612	0.0035939	0.0049756
176.2914000	0.0000940	0.0001736	0.0003232	0.0005430	0.0009182	0.0015340	0.0023906	0.0034878	0.0048258
182.5183000	0.0000914	0.0001686	0.0003138	0.0005271	0.0008912	0.0014888	0.0023200	0.0033849	0.0046833
188.9652000	0.0000892	0.0001642	0.0003053	0.0005126	0.0008666	0.0014479	0.0022566	0.0032926	0.0045560
195.6398000	0.0000870	0.0001601	0.0002975	0.0004993	0.0008439	0.0014098	0.0021969	0.0032053	0.0044349
202.5502000	0.0000848	0.0001559	0.0002896	0.0004860	0.0008212	0.0013714	0.0021366	0.0031169	0.0043122
209.7046000	0.0000825	0.0001517	0.0002819	0.0004729	0.0007988	0.0013333	0.0020766	0.0030287	0.0041894
217.1118000	0.0000803	0.0001475	0.0002738	0.0004593	0.0007756	0.0012944	0.0020157	0.0029395	0.0040658
224.7806000	0.0000784	0.0001438	0.0002668	0.0004473	0.0007550	0.0012596	0.0019611	0.0028596	0.0039549
232.7202000	0.0000767	0.0001409	0.0002612	0.0004378	0.0007382	0.0012302	0.0019137	0.0027886	0.0038551
240.9404000	0.0000750	0.0001377	0.0002553	0.0004278	0.0007208	0.0012001	0.0018657	0.0027176	0.0037558
249.4508000	0.0000732	0.0001343	0.0002489	0.0004168	0.0007021	0.0011687	0.0018167	0.0026459	0.0036565
258.2619000	0.0000712	0.0001309	0.0002427	0.0004065	0.0006842	0.0011377	0.0017670	0.0025721	0.0035530
267.3842000	0.0000694	0.0001277	0.0002368	0.0003965	0.0006670	0.0011084	0.0017205	0.0025036	0.0034574
276.8287000	0.0000678	0.0001246	0.0002310	0.0003868	0.0006509	0.0010820	0.0016801	0.0024453	0.0033775
