#1
double humidity(120,102) # temperature depending on mole fraction of water if hydrogen is saturated; first column: pressure [bar], second column: temperature for mole fraction of ... [mole H2O per mole H2+H2O], and so on 
2.73644	0.00	265.12	265.22	265.34	265.45	265.58	265.73	265.88	266.05	266.23	266.42	266.63	266.86	267.11	267.38	267.68	267.99	268.34	268.71	269.11	269.54	270.01	270.51	271.06	271.64	272.27	272.94	273.67	274.44	275.27	276.15	277.09	278.09	279.15	280.26	281.43	282.66	283.94	285.26	286.62	288.00	289.39	290.76	292.10	293.37	294.62	295.90	297.17	298.44	299.77	301.14	302.56	304.01	305.52	307.11	308.76	310.45	312.07	313.59	315.11	316.66	318.23	319.80	321.36	322.89	324.40	325.93	327.47	329.02	330.63	332.29	333.98	335.73	337.52	339.36	341.28	343.26	345.30	347.42	349.60	351.88	354.24	356.70	359.25	361.88	364.60	367.42	370.33	373.32	376.41	379.56	382.80	386.09	389.45	392.85	396.29	399.76	403.24	406.73	410.21	413.68
2.83310	0.00	265.14	265.25	265.36	265.49	265.62	265.77	265.92	266.10	266.28	266.48	266.70	266.94	267.20	267.48	267.78	268.11	268.46	268.84	269.26	269.70	270.18	270.70	271.26	271.86	272.51	273.20	273.95	274.74	275.59	276.50	277.46	278.48	279.56	280.70	281.90	283.14	284.44	285.78	287.15	288.53	289.92	291.29	292.60	293.86	295.12	296.40	297.67	298.96	300.31	301.70	303.13	304.61	306.15	307.77	309.44	311.12	312.71	314.21	315.75	317.31	318.88	320.45	322.01	323.53	325.05	326.59	328.12	329.71	331.34	333.02	334.74	336.51	338.32	340.20	342.15	344.16	346.24	348.39	350.61	352.93	355.34	357.84	360.44	363.10	365.87	368.74	371.69	374.73	377.85	381.05	384.32	387.65	391.03	394.45	397.91	401.39	404.89	408.38	411.86	415.32
2.93317	0.00	265.12	265.23	265.35	265.48	265.62	265.77	265.93	266.11	266.30	266.51	266.74	266.98	267.25	267.54	267.85	268.19	268.56	268.95	269.38	269.84	270.34	270.87	271.45	272.07	272.73	273.45	274.21	275.03	275.91	276.84	277.82	278.87	279.98	281.14	282.36	283.63	284.94	286.30	287.68	289.07	290.45	291.81	293.10	294.35	295.62	296.90	298.17	299.49	300.86	302.27	303.71	305.22	306.79	308.43	310.12	311.77	313.31	314.82	316.37	317.94	319.51	321.08	322.62	324.13	325.67	327.20	328.75	330.36	332.01	333.71	335.45	337.24	339.07	340.98	342.95	344.99	347.10	349.27	351.54	353.89	356.33	358.88	361.50	364.20	367.01	369.91	372.90	375.97	379.13	382.35	385.64	389.00	392.40	395.84	399.30	402.79	406.29	409.78	413.25	416.69
3.03677	0.00	265.17	265.28	265.40	265.54	265.68	265.84	266.01	266.19	266.39	266.61	266.84	267.09	267.37	267.67	267.99	268.34	268.72	269.12	269.56	270.04	270.55	271.10	271.70	272.34	273.02	273.76	274.54	275.38	276.28	277.23	278.25	279.32	280.45	281.63	282.87	284.16	285.49	286.86	288.25	289.64	291.01	292.34	293.61	294.87	296.15	297.42	298.71	300.04	301.43	302.85	304.31	305.85	307.45	309.11	310.80	312.41	313.92	315.45	317.01	318.58	320.15	321.71	323.24	324.75	326.29	327.83	329.40	331.02	332.69	334.40	336.17	337.97	339.83	341.76	343.76	345.83	347.96	350.17	352.47	354.86	357.34	359.92	362.57	365.32	368.17	371.10	374.12	377.23	380.41	383.66	386.98	390.35	393.77	397.22	400.70	404.19	407.68	411.17	414.63	418.06
3.14404	0.00	265.23	265.34	265.47	265.61	265.76	265.92	266.09	266.28	266.49	266.71	266.95	267.22	267.50	267.81	268.14	268.50	268.89	269.31	269.77	270.26	270.79	271.35	271.97	272.62	273.33	274.09	274.89	275.76	276.68	277.65	278.69	279.78	280.94	282.15	283.41	284.71	286.06	287.44	288.83	290.21	291.57	292.88	294.13	295.40	296.68	297.95	299.26	300.62	302.02	303.45	304.95	306.51	308.14	309.82	311.49	313.05	314.56	316.10	317.66	319.24	320.81	322.36	323.87	325.40	326.94	328.48	330.08	331.73	333.41	335.15	336.93	338.75	340.65	342.61	344.63	346.73	348.90	351.15	353.48	355.91	358.44	361.05	363.74	366.53	369.42	372.39	375.45	378.59	381.81	385.09	388.43	391.82	395.26	398.72	402.21	405.71	409.20	412.67	416.13	419.54
3.25509	0.00	265.29	265.41	265.54	265.68	265.83	266.00	266.18	266.38	266.59	266.82	267.07	267.34	267.64	267.96	268.30	268.67	269.07	269.51	269.98	270.48	271.03	271.61	272.24	272.92	273.65	274.42	275.26	276.14	277.08	278.09	279.15	280.27	281.44	282.67	283.95	285.28	286.64	288.02	289.41	290.79	292.13	293.40	294.66	295.93	297.21	298.49	299.82	301.20	302.61	304.07	305.59	307.18	308.83	310.52	312.15	313.67	315.19	316.75	318.32	319.89	321.46	322.99	324.50	326.04	327.58	329.14	330.76	332.42	334.13	335.88	337.68	339.53	341.45	343.44	345.50	347.62	349.82	352.10	354.48	356.95	359.51	362.15	364.88	367.72	370.64	373.65	376.74	379.92	383.16	386.47	389.83	393.24	396.69	400.17	403.66	407.15	410.64	414.11	417.54	420.94
3.37006	0.00	265.31	265.43	265.57	265.72	265.87	266.05	266.23	266.44	266.66	266.90	267.16	267.44	267.74	268.07	268.43	268.81	269.23	269.68	270.16	270.68	271.24	271.85	272.50	273.20	273.94	274.74	275.60	276.51	277.48	278.50	279.59	280.73	281.93	283.18	284.48	285.83	287.20	288.59	289.98	291.34	292.66	293.91	295.18	296.46	297.73	299.03	300.38	301.78	303.20	304.68	306.24	307.85	309.53	311.20	312.79	314.29	315.83	317.39	318.96	320.53	322.09	323.60	325.13	326.66	328.20	329.79	331.43	333.11	334.83	336.60	338.41	340.29	342.24	344.26	346.34	348.49	350.72	353.04	355.45	357.96	360.56	363.23	366.00	368.87	371.83	374.87	378.00	381.20	384.46	387.79	391.18	394.60	398.06	401.54	405.04	408.53	412.01	415.46	418.88	422.25
3.48910	0.00	265.39	265.52	265.65	265.81	265.97	266.15	266.34	266.55	266.78	267.03	267.29	267.58	267.89	268.23	268.60	269.00	269.42	269.88	270.38	270.92	271.50	272.12	272.79	273.50	274.27	275.09	275.96	276.89	277.88	278.93	280.04	281.20	282.42	283.69	285.01	286.36	287.74	289.13	290.52	291.87	293.15	294.41	295.68	296.96	298.23	299.55	300.92	302.33	303.78	305.28	306.86	308.50	310.19	311.84	313.38	314.89	316.44	318.01	319.59	321.16	322.70	324.21	325.75	327.29	328.84	330.45	332.11	333.80	335.55	337.34	339.18	341.09	343.07	345.12	347.23	349.41	351.68	354.04	356.50	359.05	361.68	364.39	367.21	370.11	373.11	376.19	379.35	382.58	385.88	389.24	392.64	396.09	399.56	403.05	406.55	410.04	413.51	416.96	420.36	423.72
3.61234	0.00	265.55	265.68	265.82	265.98	266.15	266.33	266.53	266.74	266.98	267.23	267.50	267.80	268.12	268.47	268.85	269.25	269.69	270.16	270.67	271.22	271.82	272.45	273.13	273.87	274.65	275.49	276.38	277.33	278.34	279.41	280.53	281.71	282.95	284.23	285.56	286.92	288.30	289.69	291.06	292.38	293.64	294.90	296.18	297.45	298.74	300.08	301.47	302.89	304.35	305.89	307.49	309.16	310.85	312.45	313.97	315.50	317.06	318.64	320.21	321.78	323.31	324.83	326.37	327.92	329.49	331.13	332.81	334.53	336.30	338.11	339.98	341.93	343.93	346.01	348.16	350.38	352.69	355.10	357.60	360.19	362.85	365.61	368.48	371.43	374.46	377.58	380.78	384.05	387.38	390.76	394.19	397.66	401.15	404.65	408.15	411.65	415.12	418.55	421.95	425.28
3.73994	0.00	265.64	265.78	265.92	266.08	266.26	266.45	266.65	266.87	267.12	267.38	267.66	267.97	268.30	268.66	269.04	269.46	269.91	270.40	270.93	271.49	272.10	272.75	273.45	274.21	275.01	275.87	276.78	277.75	278.78	279.87	281.02	282.22	283.48	284.78	286.12	287.49	288.87	290.25	291.61	292.90	294.15	295.42	296.70	297.97	299.28	300.64	302.04	303.48	304.97	306.54	308.17	309.85	311.52	313.08	314.59	316.14	317.71	319.29	320.87	322.42	323.94	325.47	327.02	328.57	330.18	331.84	333.53	335.28	337.07	338.90	340.81	342.78	344.82	346.93	349.11	351.37	353.73	356.17	358.72	361.34	364.05	366.86	369.76	372.75	375.83	378.98	382.21	385.51	388.87	392.28	395.73	399.21	402.71	406.22	409.72	413.21	416.67	420.10	423.47	426.78
3.87204	0.00	265.64	265.78	265.93	266.10	266.28	266.47	266.68	266.91	267.16	267.43	267.73	268.04	268.39	268.76	269.16	269.59	270.05	270.56	271.10	271.68	272.31	272.98	273.71	274.48	275.31	276.19	277.13	278.13	279.18	280.30	281.47	282.69	283.97	285.29	286.65	288.03	289.41	290.79	292.13	293.40	294.66	295.93	297.21	298.49	299.83	301.21	302.62	304.08	305.61	307.20	308.85	310.55	312.18	313.70	315.23	316.79	318.37	319.95	321.52	323.06	324.58	326.12	327.67	329.24	330.87	332.55	334.27	336.03	337.84	339.71	341.64	343.65	345.72	347.86	350.07	352.37	354.77	357.26	359.84	362.49	365.25	368.10	371.04	374.07	377.18	380.37	383.64	386.96	390.35	393.78	397.24	400.73	404.24	407.75	411.25	414.73	418.18	421.59	424.94	428.22
4.00881	0.00	265.67	265.82	265.98	266.15	266.34	266.54	266.76	266.99	267.25	267.53	267.83	268.16	268.51	268.90	269.31	269.75	270.24	270.75	271.31	271.91	272.56	273.25	274.00	274.79	275.64	276.55	277.51	278.53	279.61	280.75	281.94	283.19	284.49	285.82	287.19	288.58	289.96	291.33	292.64	293.90	295.17	296.45	297.72	299.02	300.37	301.77	303.20	304.69	306.24	307.86	309.54	311.22	312.81	314.32	315.86	317.43	319.01	320.59	322.15	323.68	325.21	326.76	328.31	329.91	331.56	333.25	334.99	336.78	338.61	340.50	342.47	344.50	346.60	348.77	351.02	353.36	355.79	358.33	360.94	363.63	366.43	369.32	372.30	375.37	378.51	381.74	385.03	388.38	391.79	395.23	398.71	402.21	405.72	409.23	412.73	416.20	419.63	423.02	426.34	429.60
4.15041	0.00	265.81	265.96	266.12	266.30	266.49	266.70	266.92	267.17	267.43	267.72	268.03	268.37	268.73	269.13	269.55	270.01	270.50	271.04	271.61	272.23	272.89	273.60	274.37	275.18	276.05	276.98	277.96	279.00	280.10	281.26	282.47	283.74	285.05	286.40	287.77	289.16	290.53	291.88	293.16	294.42	295.69	296.97	298.25	299.57	300.94	302.35	303.80	305.31	306.89	308.53	310.23	311.87	313.41	314.94	316.49	318.07	319.65	321.23	322.78	324.30	325.84	327.39	328.96	330.58	332.25	333.96	335.72	337.53	339.38	341.31	343.30	345.37	347.50	349.70	351.99	354.37	356.84	359.41	362.06	364.80	367.64	370.57	373.58	376.69	379.87	383.12	386.44	389.82	393.24	396.71	400.20	403.71	407.22	410.73	414.22	417.68	421.10	424.46	427.77	431.00
4.29701	0.00	265.93	266.08	266.25	266.43	266.63	266.85	267.08	267.33	267.60	267.90	268.22	268.57	268.94	269.35	269.79	270.26	270.77	271.31	271.90	272.54	273.22	273.95	274.73	275.57	276.46	277.40	278.41	279.47	280.59	281.77	283.00	284.28	285.61	286.96	288.34	289.73	291.09	292.41	293.67	294.94	296.21	297.49	298.78	300.12	301.51	302.93	304.40	305.94	307.55	309.22	310.90	312.51	314.03	315.57	317.13	318.72	320.30	321.87	323.40	324.93	326.48	328.03	329.63	331.27	332.96	334.69	336.48	338.30	340.18	342.14	344.16	346.26	348.42	350.66	352.99	355.41	357.93	360.53	363.21	366.00	368.88	371.85	374.91	378.05	381.26	384.55	387.89	391.30	394.74	398.22	401.73	405.24	408.76	412.26	415.74	419.19	422.59	425.94	429.21	432.42
4.44878	0.00	265.97	266.13	266.31	266.50	266.70	266.92	267.17	267.43	267.71	268.02	268.35	268.70	269.09	269.51	269.96	270.45	270.98	271.54	272.15	272.80	273.50	274.26	275.06	275.92	276.83	277.80	278.83	279.92	281.07	282.27	283.52	284.82	286.16	287.53	288.92	290.29	291.65	292.94	294.19	295.46	296.74	298.02	299.33	300.69	302.10	303.54	305.03	306.60	308.24	309.92	311.58	313.15	314.66	316.22	317.79	319.37	320.95	322.51	324.03	325.58	327.13	328.69	330.30	331.97	333.67	335.42	337.22	339.07	340.98	342.97	345.02	347.14	349.33	351.61	353.97	356.43	358.99	361.63	364.35	367.17	370.09	373.09	376.18	379.35	382.60	385.91	389.28	392.70	396.16	399.65	403.16	406.68	410.19	413.69	417.16	420.58	423.96	427.28	430.53	433.69
4.60592	0.00	265.98	266.15	266.33	266.52	266.74	266.97	267.22	267.49	267.78	268.10	268.44	268.81	269.21	269.65	270.12	270.62	271.16	271.75	272.38	273.05	273.78	274.55	275.38	276.26	277.20	278.20	279.26	280.37	281.55	282.77	284.05	285.37	286.73	288.11	289.49	290.86	292.20	293.47	294.73	296.00	297.28	298.56	299.90	301.28	302.70	304.16	305.69	307.29	308.94	310.63	312.26	313.78	315.31	316.88	318.45	320.04	321.61	323.15	324.67	326.22	327.77	329.34	330.98	332.66	334.38	336.15	337.96	339.83	341.78	343.79	345.86	348.01	350.23	352.54	354.94	357.44	360.03	362.69	365.46	368.32	371.27	374.30	377.43	380.62	383.89	387.23	390.62	394.05	397.52	401.02	404.53	408.04	411.54	415.02	418.47	421.88	425.23	428.52	431.73	434.86
4.76861	0.00	266.03	266.21	266.39	266.60	266.82	267.05	267.31	267.59	267.90	268.22	268.58	268.96	269.38	269.82	270.31	270.83	271.39	271.99	272.64	273.33	274.08	274.87	275.72	276.63	277.60	278.62	279.70	280.84	282.04	283.28	284.58	285.92	287.28	288.67	290.05	291.41	292.72	293.98	295.24	296.52	297.79	299.10	300.45	301.85	303.28	304.77	306.33	307.95	309.63	311.30	312.88	314.39	315.94	317.51	319.09	320.67	322.23	323.75	325.29	326.83	328.38	329.99	331.64	333.33	335.07	336.86	338.69	340.59	342.56	344.59	346.70	348.86	351.12	353.46	355.90	358.44	361.06	363.75	366.55	369.45	372.43	375.50	378.65	381.87	385.17	388.52	391.93	395.38	398.86	402.36	405.87	409.38	412.87	416.34	419.77	423.15	426.48	429.73	432.91	436.00
4.93705	0.00	266.11	266.29	266.48	266.69	266.92	267.16	267.43	267.72	268.03	268.37	268.74	269.13	269.56	270.02	270.52	271.05	271.63	272.25	272.92	273.63	274.40	275.21	276.09	277.02	278.01	279.05	280.16	281.32	282.53	283.80	285.12	286.47	287.84	289.23	290.60	291.95	293.23	294.48	295.76	297.03	298.31	299.63	301.01	302.42	303.87	305.38	306.97	308.61	310.30	311.94	313.48	315.00	316.56	318.13	319.71	321.29	322.83	324.35	325.89	327.44	329.01	330.63	332.30	334.01	335.77	337.57	339.42	341.35	343.34	345.40	347.53	349.73	352.02	354.40	356.87	359.44	362.09	364.82	367.66	370.59	373.60	376.70	379.88	383.14	386.45	389.83	393.25	396.71	400.20	403.70	407.21	410.71	414.20	417.65	421.06	424.42	427.72	430.95	434.09	437.15
5.11143	0.00	266.20	266.38	266.58	266.79	267.03	267.28	267.56	267.86	268.18	268.53	268.90	269.31	269.75	270.23	270.74	271.29	271.89	272.52	273.21	273.94	274.73	275.57	276.46	277.42	278.43	279.50	280.62	281.81	283.04	284.33	285.66	287.02	288.40	289.79	291.15	292.47	293.73	294.99	296.27	297.54	298.83	300.18	301.57	302.99	304.46	306.01	307.62	309.28	310.97	312.57	314.08	315.62	317.19	318.76	320.34	321.91	323.44	324.96	326.51	328.06	329.64	331.28	332.97	334.70	336.48	338.29	340.18	342.13	344.15	346.24	348.39	350.63	352.95	355.37	357.88	360.48	363.15	365.93	368.81	371.77	374.82	377.95	381.16	384.44	387.78	391.17	394.61	398.09	401.58	405.09	408.60	412.09	415.57	419.00	422.40	425.73	429.00	432.20	435.31	438.33
5.29198	0.00	266.29	266.48	266.68	266.90	267.15	267.41	267.69	268.00	268.33	268.69	269.08	269.50	269.96	270.45	270.98	271.54	272.15	272.81	273.52	274.27	275.08	275.94	276.86	277.83	278.87	279.96	281.11	282.31	283.57	284.88	286.22	287.59	288.97	290.35	291.70	292.99	294.24	295.51	296.79	298.06	299.38	300.74	302.14	303.58	305.08	306.65	308.29	309.97	311.63	313.18	314.70	316.25	317.82	319.40	320.98	322.53	324.05	325.58	327.13	328.69	330.30	331.96	333.65	335.40	337.20	339.04	340.95	342.93	344.97	347.09	349.27	351.54	353.90	356.35	358.90	361.54	364.25	367.06	369.97	372.97	376.05	379.22	382.45	385.76	389.12	392.53	395.98	399.47	402.97	406.48	409.98	413.47	416.93	420.35	423.72	427.03	430.27	433.43	436.50	439.48
5.47890	0.00	266.33	266.53	266.74	266.97	267.22	267.49	267.79	268.11	268.45	268.82	269.22	269.66	270.13	270.63	271.18	271.77	272.40	273.07	273.80	274.58	275.41	276.29	277.24	278.24	279.30	280.42	281.59	282.82	284.10	285.42	286.78	288.16	289.54	290.91	292.25	293.51	294.77	296.04	297.32	298.60	299.94	301.32	302.74	304.20	305.72	307.32	308.98	310.67	312.29	313.81	315.34	316.90	318.47	320.05	321.62	323.15	324.67	326.22	327.76	329.33	330.96	332.64	334.36	336.12	337.93	339.80	341.73	343.74	345.81	347.95	350.17	352.47	354.86	357.36	359.94	362.60	365.35	368.20	371.15	374.18	377.29	380.48	383.74	387.07	390.45	393.88	397.34	400.83	404.34	407.84	411.34	414.81	418.25	421.65	425.00	428.28	431.48	434.61	437.64	440.58
5.67243	0.00	266.35	266.55	266.77	267.01	267.27	267.55	267.86	268.19	268.55	268.93	269.35	269.80	270.28	270.81	271.37	271.97	272.63	273.32	274.07	274.87	275.73	276.64	277.61	278.64	279.72	280.87	282.07	283.32	284.62	285.96	287.33	288.72	290.11	291.47	292.77	294.03	295.30	296.58	297.85	299.15	300.51	301.91	303.34	304.83	306.39	308.01	309.70	311.37	312.94	314.45	315.99	317.56	319.14	320.72	322.27	323.79	325.33	326.87	328.42	330.02	331.67	333.36	335.10	336.88	338.71	340.61	342.57	344.61	346.71	348.87	351.13	353.47	355.91	358.44	361.05	363.74	366.54	369.44	372.42	375.48	378.63	381.85	385.14	388.49	391.89	395.33	398.81	402.30	405.81	409.31	412.80	416.26	419.69	423.06	426.38	429.63	432.80	435.89	438.88	441.78
5.87279	0.00	266.38	266.59	266.82	267.07	267.34	267.63	267.94	268.28	268.65	269.05	269.48	269.95	270.45	270.99	271.57	272.20	272.87	273.59	274.36	275.19	276.07	277.01	278.00	279.06	280.17	281.34	282.56	283.84	285.16	286.52	287.90	289.29	290.67	292.02	293.30	294.55	295.83	297.11	298.39	299.72	301.10	302.51	303.97	305.49	307.08	308.73	310.42	312.06	313.59	315.11	316.67	318.25	319.83	321.40	322.94	324.46	326.00	327.55	329.12	330.74	332.41	334.12	335.88	337.69	339.54	341.47	343.47	345.54	347.67	349.87	352.17	354.55	357.03	359.60	362.25	364.99	367.83	370.77	373.79	376.89	380.07	383.33	386.65	390.02	393.45	396.91	400.39	403.90	407.40	410.90	414.38	417.83	421.24	424.59	427.88	431.10	434.24	437.29	440.24	443.09
6.08022	0.00	266.43	266.65	266.89	267.15	267.43	267.73	268.05	268.41	268.79	269.20	269.65	270.13	270.65	271.20	271.80	272.45	273.14	273.88	274.68	275.53	276.43	277.40	278.42	279.50	280.63	281.83	283.08	284.37	285.71	287.08	288.47	289.86	291.24	292.56	293.82	295.09	296.37	297.64	298.94	300.30	301.69	303.12	304.61	306.16	307.77	309.45	311.13	312.73	314.24	315.78	317.35	318.93	320.51	322.08	323.60	325.13	326.68	328.23	329.83	331.47	333.16	334.90	336.68	338.51	340.40	342.36	344.39	346.49	348.65	350.90	353.23	355.66	358.18	360.79	363.48	366.27	369.16	372.13	375.19	378.33	381.55	384.84	388.19	391.59	395.03	398.51	402.01	405.52	409.02	412.52	415.99	419.42	422.81	426.14	429.40	432.58	435.69	438.69	441.61	444.41
6.29499	0.00	266.54	266.77	267.01	267.28	267.56	267.88	268.21	268.58	268.97	269.40	269.86	270.35	270.89	271.46	272.08	272.74	273.46	274.22	275.04	275.91	276.84	277.82	278.87	279.97	281.13	282.35	283.62	284.93	286.28	287.66	289.05	290.44	291.79	293.09	294.34	295.62	296.90	298.18	299.50	300.87	302.28	303.73	305.24	306.82	308.47	310.16	311.81	313.35	314.88	316.43	318.01	319.59	321.17	322.72	324.24	325.78	327.33	328.89	330.51	332.18	333.89	335.65	337.45	339.30	341.22	343.21	345.27	347.39	349.59	351.88	354.25	356.72	359.28	361.93	364.65	367.49	370.41	373.42	376.52	379.70	382.95	386.26	389.63	393.05	396.51	400.00	403.51	407.02	410.52	414.01	417.47	420.89	424.25	427.55	430.79	433.94	437.00	439.97	442.84	445.61
6.51734	0.00	266.65	266.88	267.14	267.41	267.71	268.03	268.38	268.75	269.16	269.60	270.07	270.58	271.13	271.73	272.36	273.05	273.78	274.56	275.40	276.29	277.25	278.25	279.32	280.45	281.63	282.87	284.16	285.49	286.85	288.24	289.63	291.00	292.33	293.59	294.86	296.13	297.41	298.70	300.04	301.42	302.84	304.31	305.84	307.45	309.11	310.80	312.41	313.92	315.45	317.02	318.59	320.17	321.73	323.26	324.78	326.32	327.86	329.44	331.07	332.75	334.47	336.23	338.04	339.91	341.85	343.86	345.93	348.07	350.29	352.60	355.00	357.49	360.08	362.74	365.49	368.35	371.30	374.33	377.44	380.63	383.90	387.22	390.60	394.03	397.49	400.98	404.48	407.98	411.47	414.94	418.37	421.76	425.10	428.37	431.57	434.68	437.71	440.64	443.47	446.19
6.74754	0.00	266.75	266.99	267.26	267.54	267.84	268.18	268.53	268.92	269.34	269.79	270.28	270.81	271.37	271.98	272.63	273.34	274.09	274.89	275.75	276.67	277.64	278.67	279.76	280.91	282.11	283.37	284.67	286.01	287.39	288.77	290.16	291.52	292.82	294.07	295.34	296.62	297.89	299.20	300.55	301.95	303.38	304.87	306.43	308.06	309.74	311.41	312.98	314.48	316.02	317.59	319.16	320.73	322.29	323.80	325.33	326.87	328.41	330.01	331.65	333.34	335.07	336.85	338.67	340.56	342.52	344.55	346.64	348.80	351.05	353.39	355.81	358.34	360.95	363.63	366.42	369.31	372.28	375.33	378.47	381.69	384.97	388.31	391.70	395.14	398.60	402.09	405.58	409.08	412.56	416.01	419.43	422.80	426.11	429.35	432.52	435.60	438.59	441.48	444.26	446.94
6.98588	0.00	267.01	267.26	267.53	267.81	268.13	268.46	268.83	269.22	269.65	270.11	270.61	271.14	271.72	272.34	273.00	273.72	274.48	275.30	276.17	277.10	278.09	279.13	280.23	281.39	282.61	283.87	285.18	286.53	287.90	289.28	290.66	292.00	293.27	294.53	295.80	297.08	298.36	299.68	301.06	302.47	303.92	305.44	307.02	308.67	310.37	312.00	313.54	315.07	316.63	318.21	319.79	321.37	322.91	324.44	325.98	327.54	329.11	330.74	332.41	334.13	335.90	337.71	339.57	341.50	343.51	345.58	347.72	349.93	352.23	354.62	357.11	359.69	362.34	365.09	367.94	370.89	373.91	377.03	380.22	383.48	386.81	390.20	393.63	397.10	400.60	404.11	407.63	411.14	414.63	418.09	421.51	424.87	428.17	431.40	434.54	437.60	440.56	443.42	446.18	448.83
7.23263	0.00	267.24	267.49	267.76	268.06	268.38	268.72	269.10	269.50	269.94	270.41	270.92	271.46	272.05	272.68	273.36	274.09	274.87	275.71	276.59	277.54	278.54	279.60	280.72	281.90	283.13	284.40	285.72	287.07	288.45	289.82	291.18	292.50	293.75	295.02	296.29	297.57	298.86	300.20	301.59	303.02	304.50	306.04	307.65	309.32	311.01	312.61	314.13	315.68	317.25	318.84	320.42	322.00	323.53	325.07	326.63	328.19	329.79	331.45	333.15	334.89	336.69	338.52	340.42	342.40	344.43	346.54	348.72	350.98	353.32	355.76	358.30	360.93	363.62	366.43	369.33	372.32	375.40	378.56	381.79	385.09	388.46	391.88	395.34	398.84	402.36	405.88	409.41	412.93	416.42	419.87	423.28	426.63	429.91	433.11	436.23	439.26	442.19	445.01	447.73	450.34
7.48810	0.00	267.26	267.52	267.80	268.11	268.44	268.80	269.19	269.61	270.06	270.55	271.08	271.64	272.25	272.91	273.61	274.37	275.17	276.03	276.95	277.92	278.95	280.04	281.19	282.39	283.65	284.95	286.29	287.65	289.03	290.41	291.75	293.04	294.29	295.56	296.84	298.11	299.42	300.79	302.19	303.63	305.13	306.71	308.34	310.03	311.69	313.24	314.76	316.31	317.89	319.47	321.05	322.60	324.12	325.67	327.22	328.78	330.40	332.06	333.77	335.53	337.33	339.17	341.09	343.08	345.14	347.26	349.45	351.74	354.11	356.57	359.14	361.78	364.50	367.33	370.25	373.26	376.36	379.53	382.78	386.10	389.47	392.89	396.36	399.85	403.36	406.87	410.39	413.88	417.35	420.77	424.15	427.46	430.70	433.87	436.94	439.92	442.81	445.58	448.25	450.81
7.75260	0.00	267.25	267.52	267.81	268.13	268.48	268.85	269.26	269.69	270.16	270.67	271.22	271.81	272.44	273.12	273.85	274.63	275.46	276.35	277.30	278.30	279.36	280.48	281.66	282.89	284.17	285.50	286.85	288.23	289.62	290.99	292.32	293.58	294.84	296.11	297.38	298.67	300.00	301.39	302.81	304.27	305.80	307.40	309.06	310.75	312.36	313.87	315.40	316.96	318.54	320.11	321.68	323.21	324.73	326.27	327.82	329.39	331.02	332.70	334.41	336.18	337.99	339.85	341.79	343.80	345.87	348.01	350.23	352.53	354.93	357.42	360.00	362.66	365.42	368.27	371.22	374.25	377.36	380.55	383.81	387.14	390.52	393.95	397.41	400.90	404.40	407.90	411.39	414.86	418.30	421.70	425.04	428.31	431.51	434.63	437.66	440.60	443.43	446.16	448.77	451.28
8.02643	0.00	267.40	267.68	267.98	268.31	268.67	269.05	269.47	269.92	270.40	270.92	271.49	272.09	272.74	273.44	274.18	274.98	275.84	276.75	277.71	278.74	279.82	280.96	282.16	283.41	284.70	286.04	287.40	288.78	290.16	291.52	292.82	294.06	295.33	296.60	297.87	299.17	300.53	301.92	303.36	304.84	306.40	308.02	309.70	311.37	312.94	314.44	315.99	317.55	319.12	320.70	322.25	323.77	325.30	326.84	328.39	329.98	331.63	333.32	335.05	336.83	338.66	340.55	342.51	344.54	346.64	348.80	351.05	353.38	355.81	358.34	360.95	363.63	366.43	369.31	372.29	375.35	378.49	381.71	384.99	388.34	391.73	395.17	398.64	402.13	405.64	409.13	412.62	416.08	419.50	422.88	426.19	429.44	432.61	435.70	438.69	441.59	444.38	447.07	449.65	452.11
8.30994	0.00	267.61	267.90	268.21	268.55	268.92	269.31	269.73	270.19	270.69	271.22	271.80	272.42	273.08	273.79	274.56	275.37	276.24	277.17	278.15	279.19	280.29	281.45	282.66	283.92	285.23	286.57	287.94	289.32	290.69	292.02	293.29	294.54	295.81	297.09	298.36	299.68	301.06	302.47	303.91	305.43	307.01	308.66	310.35	311.98	313.52	315.04	316.60	318.17	319.75	321.33	322.87	324.39	325.93	327.48	329.05	330.67	332.34	334.05	335.82	337.62	339.48	341.41	343.40	345.47	347.60	349.80	352.10	354.48	356.96	359.53	362.18	364.92	367.76	370.69	373.71	376.82	380.00	383.26	386.58	389.96	393.38	396.85	400.34	403.85	407.36	410.86	414.35	417.81	421.22	424.58	427.88	431.10	434.25	437.31	440.27	443.13	445.89	448.54	451.07	453.50
8.60346	0.00	267.60	267.90	268.23	268.58	268.96	269.37	269.81	270.29	270.80	271.36	271.96	272.60	273.29	274.03	274.82	275.66	276.56	277.52	278.53	279.60	280.74	281.92	283.16	284.45	285.78	287.15	288.53	289.91	291.27	292.59	293.84	295.11	296.38	297.66	298.95	300.30	301.69	303.12	304.60	306.15	307.76	309.43	311.11	312.71	314.22	315.76	317.33	318.90	320.48	322.05	323.57	325.10	326.65	328.20	329.79	331.44	333.13	334.86	336.64	338.46	340.35	342.32	344.34	346.44	348.60	350.84	353.17	355.60	358.12	360.73	363.41	366.20	369.09	372.06	375.12	378.26	381.47	384.76	388.11	391.51	394.95	398.42	401.92	405.43	408.94	412.44	415.91	419.34	422.73	426.06	429.33	432.52	435.62	438.63	441.54	444.36	447.06	449.66	452.14	454.51
