HOUR;E_th_RH_HH;E_th_TWE_HH;E_el_HH;E_th_RH_GHD;E_th_TWE_GHD;E_el_GHD;E_th_KL_GHD;E_th_loss
16873200;0;9.711527762;15.26900046;0;0;3.836091062;0;0
16874100;0;22.94859365;16.43688463;0;0;3.853403782;0;0
16875000;0;34.31508884;19.37410114;0;0;3.862968468;0;0
16875900;0;56.61116306;19.9131741;0;0;3.862417342;0;0
16876800;0;44.47610049;20.78973727;0;0;3.873477935;0;0
16877700;0;37.62096153;21.86962432;0;0;3.921734325;0;0
16878600;0;37.74504893;22.52285703;0;0;3.983646134;0;0
16879500;0;49.81782529;24.7785244;0;0;4.062593741;0;0
16880400;0;49.14241731;26.90077297;0;0;4.16555049;0;0
16881300;0;52.07920397;27.10545682;0;0;4.270200984;0;0
16882200;0;68.52300513;29.57901115;0;0;4.377036255;0;0
16883100;0;72.52173878;33.3337648;0;0;4.450223951;0;0
16884000;0;81.87537639;33.99161857;0;0;4.493062755;0;0
16884900;0;91.84948091;33.47695667;0;0;4.482998841;0;0
16885800;0;74.03988077;33.6902644;0;0;4.445228659;0;0
16886700;0;61.8291607;36.02167114;0;0;4.386794682;0;0
16887600;0;55.31984446;38.88058476;0;0;4.332533457;0;0
16888500;0;54.07663051;41.41961233;0;0;4.310519031;0;0
16889400;0;46.4615454;42.12185062;0;0;4.30811091;0;0
16890300;0;33.59701057;40.78881138;0;0;4.319297692;0;0
16891200;0;30.36561918;38.17792196;0;0;4.326653677;0;0
16892100;0;26.37976628;37.86620594;0;0;4.332873658;0;0
16893000;0;21.55805634;38.51528094;0;0;4.322631755;0;0
16893900;0;24.97150523;38.70482728;0;0;4.312778125;0;0
16894800;0;26.20574231;35.68367344;0;0;4.292225582;0;0
16895700;0;35.64833502;35.34355865;0;0;4.275494307;0;0
16896600;0;32.36474372;34.80694303;0;0;4.247909316;0;0
16897500;0;29.40491136;32.74641784;0;0;4.25790674;0;0
16898400;0;17.79425958;31.96051838;0;0;4.277647654;0;0
16899300;0;27.37019465;31.62886693;0;0;4.350858312;0;0
16900200;0;25.94918476;31.50078565;0;0;4.427509865;0;0
16901100;0;22.26790608;29.78526996;0;0;4.514075762;0;0
16902000;0;26.39235393;30.33430404;0;0;4.542990547;0;0
16902900;0;41.57160335;30.71346629;0;0;4.51184121;0;0
16903800;0;31.05527713;30.22014942;0;0;4.450015693;0;0
16904700;0;46.76621676;32.38651308;0;0;4.374578335;0;0
16905600;0;26.19915772;36.1634854;0;0;4.335419154;0;0
16906500;0;20.9888808;36.45237748;0;0;4.364689793;0;0
16907400;0;28.46435294;34.31716466;0;0;4.452370533;0;0
16908300;0;31.46532252;35.9878192;0;0;4.534295905;0;0
16909200;0;32.6286717;36.4577609;0;0;4.585863373;0;0
16910100;0;24.18759015;38.91883885;0;0;4.559788929;0;0
16911000;0;24.31062882;39.87365053;0;0;4.488268412;0;0
16911900;0;22.10649502;37.60931509;0;0;4.39147634;0;0
16912800;0;33.16450863;33.15524661;0;0;4.342006544;0;0
16913700;0;33.84406901;32.99118173;0;0;4.366229474;0;0
16914600;0;29.16520735;34.0527107;0;0;4.437442405;0;0
16915500;0;17.41254972;32.84754135;0;0;4.53461349;0;0
16916400;0;17.66379039;29.61328239;0;0;4.584064497;0;0
16917300;0;21.41485669;27.79928057;0;0;4.573305541;0;0
16918200;0;19.7254061;27.96803674;0;0;4.512068554;0;0
16919100;0;19.23841205;27.54052376;0;0;4.418697256;0;0
16920000;0;13.7527072;26.75985785;0;0;4.346842291;0;0
16920900;0;13.047174;25.20886778;0;0;4.322631607;0;0
16921800;0;9.170692928;24.80777156;0;0;4.319567083;0;0
16922700;0;13.26871465;24.00041303;0;0;4.344872587;0;0
16923600;0;13.68016911;22.70671943;0;0;4.331195541;0;0
16924500;0;8.462460435;21.92005906;0;0;4.437110944;0;0
16925400;0;8.253858436;20.96173498;0;0;4.288338862;0;0
16926300;0;10.46055281;19.3095836;0;0;4.177424858;0;0
16927200;0;14.78166989;18.30667493;0;0;4.060564288;0;0
16928100;0;32.19466461;17.62340077;0;0;3.997790607;0;0
16929000;0;16.71799293;17.10795997;0;0;3.97062512;0;0
16929900;0;8.963918718;16.73565503;0;0;3.961756588;0;0
16930800;0;8.126345323;16.72441897;0;0;3.996498762;0;0
16931700;0;10.04806059;16.15540139;0;0;3.997972991;0;0
16932600;0;13.78620749;15.65666956;0;0;3.99471759;0;0
16933500;0;5.650482627;16.387528;0;0;3.975633918;0;0
16934400;0;2.472927745;16.49042496;0;0;3.937352756;0;0
16935300;0;2.823803137;16.46562324;0;0;3.906666996;0;0
16936200;0;1.266513479;16.44239582;0;0;3.878095992;0;0
16937100;0;1.365097341;16.10766257;0;0;3.885833384;0;0
16938000;0;3.188194912;15.72309576;0;0;3.917450544;0;0
16938900;0;0.739824641;15.97411698;0;0;4.014657553;0;0
16939800;0;3.891408469;16.00815652;0;0;4.118745021;0;0
16940700;0;2.050639184;16.30315539;0;0;4.196682691;0;0
16941600;0;0.779721302;16.60603401;0;0;4.194042066;0;0
16942500;0;1.596628699;17.06768318;0;0;4.077559991;0;0
16943400;0;1.859279424;16.98801447;0;0;3.972569888;0;0
16944300;0;4.286907369;16.69306794;0;0;4.01246685;0;0
16945200;0;2.538497744;17.09150955;0;0;4.410247611;0;0
16946100;0;10.94697153;17.25914114;0;0.306484533;5.307353945;0;0
16947000;0;6.906184973;17.3537726;0;0.306484533;6.848160456;0;0
16947900;0;10.12987188;18.46590466;0;0.330502618;9.08331647;0;0
16948800;0;9.187011068;18.82868013;0;0.343045191;12.12589754;0;0
16949700;0;7.705396023;18.81182251;0;0.588843294;16.00748573;0;0
16950600;0;14.85571099;19.48166069;0;0.593114169;20.62844846;0;0
16951500;0;37.31006887;22.91424303;0;0.606838789;25.83970326;0;0
16952400;0;38.74102616;23.31765491;0;0.670326326;31.4683404;0;0
16953300;0;61.01344382;22.07735284;0;0.885839821;37.28515284;0;0
16954200;0;43.02187024;23.0142453;0;0.902249366;42.95169304;0;0
16955100;0;31.47368647;22.64844826;0;0.915973986;48.09285531;0;0
16956000;0;50.93346677;23.57247894;0;0.955324229;52.32049344;0;0
16956900;0;45.94963903;24.796277;0;1.258404734;55.32667679;0;0
16957800;0;45.53803916;25.21501232;0;1.272775871;57.29102998;0;0
16958700;0;31.5432838;24.97532175;0;1.293362801;58.52161643;0;0
16959600;0;33.32970451;25.20978524;0;1.336296636;59.44673424;0;0
16960500;0;40.6628926;24.79719722;0;1.309298842;60.42290635;0;0
16961400;0;73.75064131;26.68765809;0;1.323198089;61.41629501;0;0
16962300;0;80.08083609;27.22979113;0;1.316335779;62.32538136;0;0
16963200;0;61.67313719;25.07410667;0;1.361026774;62.93770666;0;0
16964100;0;43.72568892;24.79231665;0;1.515971055;63.12722921;0;0
16965000;0;51.81195862;24.18601319;0;1.528980458;62.8440159;0;0
16965900;0;62.52267308;23.07323914;0;1.542705078;62.15087037;0;0
16966800;0;42.99381967;22.74287936;0;1.533780733;61.08439137;0;0
16967700;0;26.69024744;21.58347249;0;1.442809696;59.66031798;0;0
16968600;0;18.78467051;21.22759089;0;1.444643318;57.91485342;0;0
16969500;0;23.89831897;20.22973024;0;1.434349853;55.87963009;0;0
16970400;0;31.43855348;20.14291341;0;1.461157523;53.59526266;0;0
16971300;0;54.21722878;20.76148468;0;1.387089411;51.14394436;0;0
16972200;0;29.88224383;21.39018781;0;1.392113255;48.83851042;0;0
16973100;0;19.70307974;21.07623475;0;1.3886821;47.00524868;0;0
16974000;0;22.40750934;21.84615806;0;1.36275301;46.07195061;0;0
16974900;0;21.44972853;21.60594194;0;1.177524122;46.27397104;0;0
16975800;0;23.63156501;21.9247474;0;1.173183449;47.22723974;0;0
16976700;0;12.84809579;21.79545233;0;1.159458829;48.33305313;0;0
16977600;0;8.522677242;24.67875459;0;1.14424588;48.87654804;0;0
16978500;0;8.923743085;25.7539435;0;1.016299394;48.28594899;0;0
16979400;0;5.022717519;27.34476161;0;1.010171177;46.67091497;0;0
16980300;0;8.962052786;25.78358422;0;1.003308867;44.37464369;0;0
16981200;0;8.708839215;28.41418336;0;0.967542216;41.88732312;0;0
16982100;0;7.983667378;28.51073098;0;0.991135982;39.54228363;0;0
16983000;0;12.4056911;27.94180711;0;0.981369374;37.32250191;0;0
16983900;0;16.97099989;28.55716966;0;0.984800529;35.06953076;0;0
16984800;0;12.99521133;28.82471902;0;0.970500796;32.51199777;0;0
16985700;0;16.84180163;27.02604152;0;0.674111132;29.56547161;0;0
16986600;0;12.33805467;24.68586067;0;0.668473916;26.34376821;0;0
16987500;0;12.99302419;24.36400981;0;0.644455831;23.10872945;0;0
16988400;0;18.5974178;24.53901388;0;0.639959023;20.15498359;0;0
16989300;0;16.65821163;26.13959287;0;0.569294938;17.69154849;0;0
16990200;0;18.46214831;26.28051295;0;0.565891548;15.69312385;0;0
16991100;0;16.83906324;25.83317982;0;0.565891548;14.06231991;0;0
16992000;0;9.28085848;25.84426696;0;0.509571196;12.64249329;0;0
16992900;0;18.16853118;26.55615718;0;0.203086663;11.33225804;0;0
16993800;0;14.39455268;24.44367926;0;0.189681664;10.13667832;0;0
16994700;0;12.82283127;23.06996708;0;0.16566358;9.066899324;0;0
16995600;0;18.28126204;23.60660026;0;0.153121007;8.200422161;0;0
16996500;0;11.72271846;25.38910709;0;0.082456922;7.534575295;0;0
16997400;0;34.96881599;28.43999146;0;0.074237722;7.06182011;0;0
16998300;0;46.4336143;30.17285445;0;0.074237722;6.707677658;0;0
16999200;0;25.67081638;29.46596343;0;0.01791737;6.402092319;0;0
17000100;0;18.9592086;28.72272569;0;0.01791737;6.102719553;0;0
17001000;0;25.09298234;29.70795256;0;0.003948325;5.815032922;0;0
17001900;0;35.92259741;29.62033528;0;0.003948325;5.560620901;0;0
17002800;0;86.40550229;29.01632133;0;0.003948325;5.362355445;0;0
17003700;0;48.44944585;29.29907091;0;0.003948325;5.236417096;0;0
17004600;0;31.15834729;31.81802168;0;0;5.168803619;0;0
17005500;0;25.24669083;34.56663603;0;0;5.143938137;0;0
17006400;0;26.36314689;36.04448512;0;0;5.116959355;0;0
17007300;0;41.65801319;36.16581436;0;0;5.073821854;0;0
17008200;0;27.45116288;34.74994437;0;0;4.995433495;0;0
17009100;0;33.92236937;34.10787566;0;0;4.895230525;0;0
17010000;0;33.48052286;33.72891078;0;0;4.771304199;0;0
17010900;0;17.9098549;32.69693082;0;0;4.624454293;0;0
17011800;0;11.97494806;30.48233335;0;0;4.465160548;0;0
17012700;0;17.55756692;27.79671324;0;0;4.312004321;0;0
17013600;0;13.55056434;25.85052085;0;0;4.188971396;0;0
17014500;0;17.64730397;24.93315688;0;0;4.108526672;0;0
17015400;0;9.42597846;23.8548029;0;0;4.065977085;0;0
17016300;0;3.806995222;22.35191692;0;0;4.040660569;0;0
17017200;0;4.41153762;21.31224507;0;0;4.033034206;0;0
17018100;0;1.575052789;20.49616013;0;0;4.027814261;0;0
17019000;0;3.235840232;19.42316911;0;0;4.002887548;0;0
17019900;0;1.869892366;18.95959805;0;0;3.982943881;0;0
17020800;0;2.883787264;18.1907941;0;0;3.942942728;0;0
17021700;0;3.317572906;17.66462908;0;0;3.910751975;0;0
17022600;0;1.187403264;17.47976074;0;0;3.878095992;0;0
17023500;0;0.988257003;16.90500681;0;0;3.885833384;0;0
17024400;0;0.599592008;16.48435427;0;0;3.917450544;0;0
17025300;0;0.173751204;16.62013843;0;0;4.014657553;0;0
17026200;0;0.546256071;16.39187885;0;0;4.118745021;0;0
17027100;0;0.109799918;16.69597034;0;0;4.196682691;0;0
17028000;0;0.656008234;16.8246529;0;0;4.194042066;0;0
17028900;0;0.759837828;17.12433796;0;0;4.077559991;0;0
17029800;0;1.859279424;17.03616533;0;0;3.972569888;0;0
17030700;0;4.286907369;16.69306794;0;0;4.01246685;0;0
17031600;0;2.538497744;17.09150955;0;0;4.410247611;0;0
17032500;0;10.94697153;17.25914114;0;0.306484533;5.307353945;0;0
17033400;0;6.906184973;17.3537726;0;0.306484533;6.848160456;0;0
17034300;0;10.12987188;18.46590466;0;0.330502618;9.08331647;0;0
17035200;0;9.187011068;18.82868013;0;0.343045191;12.12589754;0;0
17036100;0;7.705396023;18.81182251;0;0.588843294;16.00748573;0;0
17037000;0;14.85571099;19.48166069;0;0.593114169;20.62844846;0;0
17037900;0;37.31006887;22.91424303;0;0.606838789;25.83970326;0;0
17038800;0;38.74102616;23.31765491;0;0.670326326;31.4683404;0;0
17039700;0;61.01344382;22.07735284;0;0.885839821;37.28515284;0;0
17040600;0;43.02187024;23.0142453;0;0.902249366;42.95169304;0;0
17041500;0;31.47368647;22.64844826;0;0.915973986;48.09285531;0;0
17042400;0;50.93346677;23.57247894;0;0.955324229;52.32049344;0;0
17043300;0;45.94963903;24.796277;0;1.258404734;55.32667679;0;0
17044200;0;45.53803916;25.21501232;0;1.272775871;57.29102998;0;0
17045100;0;31.5432838;24.97532175;0;1.293362801;58.52161643;0;0
17046000;0;33.32970451;25.20978524;0;1.336296636;59.44673424;0;0
17046900;0;40.6628926;24.79719722;0;1.309298842;60.42290635;0;0
17047800;0;73.75064131;26.68765809;0;1.323198089;61.41629501;0;0
17048700;0;80.08083609;27.22979113;0;1.316335779;62.32538136;0;0
17049600;0;61.67313719;25.07410667;0;1.361026774;62.93770666;0;0
17050500;0;43.72568892;24.79231665;0;1.515971055;63.12722921;0;0
17051400;0;51.81195862;24.18601319;0;1.528980458;62.8440159;0;0
17052300;0;62.52267308;23.07323914;0;1.542705078;62.15087037;0;0
17053200;0;42.99381967;22.74287936;0;1.533780733;61.08439137;0;0
17054100;0;26.69024744;21.58347249;0;1.442809696;59.66031798;0;0
17055000;0;18.78467051;21.22759089;0;1.444643318;57.91485342;0;0
17055900;0;23.89831897;20.22973024;0;1.434349853;55.87963009;0;0
17056800;0;31.43855348;20.14291341;0;1.461157523;53.59526266;0;0
17057700;0;54.21722878;20.76148468;0;1.387089411;51.14394436;0;0
17058600;0;29.88224383;21.39018781;0;1.392113255;48.83851042;0;0
17059500;0;19.70307974;21.07623475;0;1.3886821;47.00524868;0;0
17060400;0;22.40750934;21.84615806;0;1.36275301;46.07195061;0;0
17061300;0;21.44972853;21.60594194;0;1.177524122;46.27397104;0;0
17062200;0;23.63156501;21.9247474;0;1.173183449;47.22723974;0;0
17063100;0;12.84809579;21.79545233;0;1.159458829;48.33305313;0;0
17064000;0;8.522677242;24.67875459;0;1.14424588;48.87654804;0;0
17064900;0;8.923743085;25.7539435;0;1.016299394;48.28594899;0;0
17065800;0;5.022717519;27.34476161;0;1.010171177;46.67091497;0;0
17066700;0;8.962052786;25.78358422;0;1.003308867;44.37464369;0;0
17067600;0;8.708839215;28.41418336;0;0.967542216;41.88732312;0;0
17068500;0;7.983667378;28.51073098;0;0.991135982;39.54228363;0;0
17069400;0;12.4056911;27.94180711;0;0.981369374;37.32250191;0;0
17070300;0;16.97099989;28.55716966;0;0.984800529;35.06953076;0;0
17071200;0;12.99521133;28.82471902;0;0.970500796;32.51199777;0;0
17072100;0;16.84180163;27.02604152;0;0.674111132;29.56547161;0;0
17073000;0;12.33805467;24.68586067;0;0.668473916;26.34376821;0;0
17073900;0;12.99302419;24.36400981;0;0.644455831;23.10872945;0;0
17074800;0;18.5974178;24.53901388;0;0.639959023;20.15498359;0;0
17075700;0;16.65821163;26.13959287;0;0.569294938;17.69154849;0;0
17076600;0;18.46214831;26.28051295;0;0.565891548;15.69312385;0;0
17077500;0;16.83906324;25.83317982;0;0.565891548;14.06231991;0;0
17078400;0;9.28085848;25.84426696;0;0.509571196;12.64249329;0;0
17079300;0;18.16853118;26.55615718;0;0.203086663;11.33225804;0;0
17080200;0;14.39455268;24.44367926;0;0.189681664;10.13667832;0;0
17081100;0;12.82283127;23.06996708;0;0.16566358;9.066899324;0;0
17082000;0;18.28126204;23.60660026;0;0.153121007;8.200422161;0;0
17082900;0;11.72271846;25.38910709;0;0.082456922;7.534575295;0;0
17083800;0;34.96881599;28.43999146;0;0.074237722;7.06182011;0;0
17084700;0;46.4336143;30.17285445;0;0.074237722;6.707677658;0;0
17085600;0;25.67081638;29.46596343;0;0.01791737;6.402092319;0;0
17086500;0;18.9592086;28.72272569;0;0.01791737;6.102719553;0;0
17087400;0;25.09298234;29.70795256;0;0.003948325;5.815032922;0;0
17088300;0;35.92259741;29.62033528;0;0.003948325;5.560620901;0;0
17089200;0;86.40550229;29.01632133;0;0.003948325;5.362355445;0;0
17090100;0;48.44944585;29.29907091;0;0.003948325;5.236417096;0;0
17091000;0;31.15834729;31.81802168;0;0;5.168803619;0;0
17091900;0;25.24669083;34.56663603;0;0;5.143938137;0;0
17092800;0;26.36314689;36.04448512;0;0;5.116959355;0;0
17093700;0;41.65801319;36.16581436;0;0;5.073821854;0;0
17094600;0;27.45116288;34.74994437;0;0;4.995433495;0;0
17095500;0;33.92236937;34.10787566;0;0;4.895230525;0;0
17096400;0;33.48052286;33.72891078;0;0;4.771304199;0;0
17097300;0;17.9098549;32.69693082;0;0;4.624454293;0;0
17098200;0;11.97494806;30.48233335;0;0;4.465160548;0;0
17099100;0;17.55756692;27.79671324;0;0;4.312004321;0;0
17100000;0;13.55056434;25.85052085;0;0;4.188971396;0;0
17100900;0;17.64730397;24.93315688;0;0;4.108526672;0;0
17101800;0;9.42597846;23.8548029;0;0;4.065977085;0;0
17102700;0;3.806995222;22.35191692;0;0;4.040660569;0;0
17103600;0;4.41153762;21.31224507;0;0;4.033034206;0;0
17104500;0;1.575052789;20.49616013;0;0;4.027814261;0;0
17105400;0;3.235840232;19.42316911;0;0;4.002887548;0;0
17106300;0;1.869892366;18.95959805;0;0;3.982943881;0;0
17107200;0;2.883787264;18.1907941;0;0;3.942942728;0;0
17108100;0;3.317572906;17.66462908;0;0;3.910751975;0;0
17109000;0;1.187403264;17.47976074;0;0;3.878095992;0;0
17109900;0;0.988257003;16.90500681;0;0;3.885833384;0;0
17110800;0;0.599592008;16.48435427;0;0;3.917450544;0;0
17111700;0;0.173751204;16.62013843;0;0;4.014657553;0;0
17112600;0;0.546256071;16.39187885;0;0;4.118745021;0;0
17113500;0;0.109799918;16.69597034;0;0;4.196682691;0;0
17114400;0;0.656008234;16.8246529;0;0;4.194042066;0;0
17115300;0;0.759837828;17.12433796;0;0;4.077559991;0;0
17116200;0;1.859279424;17.03616533;0;0;3.972569888;0;0
17117100;0;4.286907369;16.69306794;0;0;4.01246685;0;0
17118000;0;2.538497744;17.09150955;0;0;4.410247611;0;0
17118900;0;10.94697153;17.25914114;0;0.306484533;5.307353945;0;0
17119800;0;6.906184973;17.3537726;0;0.306484533;6.848160456;0;0
17120700;0;10.12987188;18.46590466;0;0.330502618;9.08331647;0;0
17121600;0;9.187011068;18.82868013;0;0.343045191;12.12589754;0;0
17122500;0;7.705396023;18.81182251;0;0.588843294;16.00748573;0;0
17123400;0;14.85571099;19.48166069;0;0.593114169;20.62844846;0;0
17124300;0;37.31006887;22.91424303;0;0.606838789;25.83970326;0;0
17125200;0;38.74102616;23.31765491;0;0.670326326;31.4683404;0;0
17126100;0;61.01344382;22.07735284;0;0.885839821;37.28515284;0;0
17127000;0;43.02187024;23.0142453;0;0.902249366;42.95169304;0;0
17127900;0;31.47368647;22.64844826;0;0.915973986;48.09285531;0;0
17128800;0;50.93346677;23.57247894;0;0.955324229;52.32049344;0;0
17129700;0;45.94963903;24.796277;0;1.258404734;55.32667679;0;0
17130600;0;45.53803916;25.21501232;0;1.272775871;57.29102998;0;0
17131500;0;31.5432838;24.97532175;0;1.293362801;58.52161643;0;0
17132400;0;33.32970451;25.20978524;0;1.336296636;59.44673424;0;0
17133300;0;40.6628926;24.79719722;0;1.309298842;60.42290635;0;0
17134200;0;73.75064131;26.68765809;0;1.323198089;61.41629501;0;0
17135100;0;80.08083609;27.22979113;0;1.316335779;62.32538136;0;0
17136000;0;61.67313719;25.07410667;0;1.361026774;62.93770666;0;0
17136900;0;43.72568892;24.79231665;0;1.515971055;63.12722921;0;0
17137800;0;51.81195862;24.18601319;0;1.528980458;62.8440159;0;0
17138700;0;62.52267308;23.07323914;0;1.542705078;62.15087037;0;0
17139600;0;42.99381967;22.74287936;0;1.533780733;61.08439137;0;0
17140500;0;26.69024744;21.58347249;0;1.442809696;59.66031798;0;0
17141400;0;18.78467051;21.22759089;0;1.444643318;57.91485342;0;0
17142300;0;23.89831897;20.22973024;0;1.434349853;55.87963009;0;0
17143200;0;31.43855348;20.14291341;0;1.461157523;53.59526266;0;0
17144100;0;54.21722878;20.76148468;0;1.387089411;51.14394436;0;0
17145000;0;29.88224383;21.39018781;0;1.392113255;48.83851042;0;0
17145900;0;19.70307974;21.07623475;0;1.3886821;47.00524868;0;0
17146800;0;22.40750934;21.84615806;0;1.36275301;46.07195061;0;0
17147700;0;21.44972853;21.60594194;0;1.177524122;46.27397104;0;0
17148600;0;23.63156501;21.9247474;0;1.173183449;47.22723974;0;0
17149500;0;12.84809579;21.79545233;0;1.159458829;48.33305313;0;0
17150400;0;8.522677242;24.67875459;0;1.14424588;48.87654804;0;0
17151300;0;8.923743085;25.7539435;0;1.016299394;48.28594899;0;0
17152200;0;5.022717519;27.34476161;0;1.010171177;46.67091497;0;0
17153100;0;8.962052786;25.78358422;0;1.003308867;44.37464369;0;0
17154000;0;8.708839215;28.41418336;0;0.967542216;41.88732312;0;0
17154900;0;7.983667378;28.51073098;0;0.991135982;39.54228363;0;0
17155800;0;12.4056911;27.94180711;0;0.981369374;37.32250191;0;0
17156700;0;16.97099989;28.55716966;0;0.984800529;35.06953076;0;0
17157600;0;12.99521133;28.82471902;0;0.970500796;32.51199777;0;0
17158500;0;16.84180163;27.02604152;0;0.674111132;29.56547161;0;0
17159400;0;12.33805467;24.68586067;0;0.668473916;26.34376821;0;0
17160300;0;12.99302419;24.36400981;0;0.644455831;23.10872945;0;0
17161200;0;18.5974178;24.53901388;0;0.639959023;20.15498359;0;0
17162100;0;16.65821163;26.13959287;0;0.569294938;17.69154849;0;0
17163000;0;18.46214831;26.28051295;0;0.565891548;15.69312385;0;0
17163900;0;16.83906324;25.83317982;0;0.565891548;14.06231991;0;0
17164800;0;9.28085848;25.84426696;0;0.509571196;12.64249329;0;0
17165700;0;18.16853118;26.55615718;0;0.203086663;11.33225804;0;0
17166600;0;14.39455268;24.44367926;0;0.189681664;10.13667832;0;0
17167500;0;12.82283127;23.06996708;0;0.16566358;9.066899324;0;0
17168400;0;18.28126204;23.60660026;0;0.153121007;8.200422161;0;0
17169300;0;11.72271846;25.38910709;0;0.082456922;7.534575295;0;0
17170200;0;34.96881599;28.43999146;0;0.074237722;7.06182011;0;0
17171100;0;46.4336143;30.17285445;0;0.074237722;6.707677658;0;0
17172000;0;25.67081638;29.46596343;0;0.01791737;6.402092319;0;0
17172900;0;18.9592086;28.72272569;0;0.01791737;6.102719553;0;0
17173800;0;25.09298234;29.70795256;0;0.003948325;5.815032922;0;0
17174700;0;35.92259741;29.62033528;0;0.003948325;5.560620901;0;0
17175600;0;86.40550229;29.01632133;0;0.003948325;5.362355445;0;0
17176500;0;48.44944585;29.29907091;0;0.003948325;5.236417096;0;0
17177400;0;31.15834729;31.81802168;0;0;5.168803619;0;0
17178300;0;25.24669083;34.56663603;0;0;5.143938137;0;0
17179200;0;26.36314689;36.04448512;0;0;5.116959355;0;0
17180100;0;41.65801319;36.16581436;0;0;5.073821854;0;0
17181000;0;27.45116288;34.74994437;0;0;4.995433495;0;0
17181900;0;33.92236937;34.10787566;0;0;4.895230525;0;0
17182800;0;33.48052286;33.72891078;0;0;4.771304199;0;0
17183700;0;17.9098549;32.69693082;0;0;4.624454293;0;0
17184600;0.000988561;11.97494806;30.48233335;0;0;4.465160548;0;0
17185500;0.002414051;17.55756692;27.79671324;0;0;4.312004321;0;0
17186400;0.003893826;13.55056434;25.85052085;0;0;4.188971396;0;0
17187300;0.007843806;17.64730397;24.93315688;0;0;4.108526672;0;0
17188200;0.012753912;9.42597846;23.8548029;0;0;4.065977085;0;0
17189100;0.02041854;3.806995222;22.35191692;0;0;4.040660569;0;0
17190000;0.031816097;4.41153762;21.31224507;0;0;4.033034206;0;0
17190900;0.04368967;1.575052789;20.49616013;0.062939916;0;4.027814261;0;0
17191800;0.068350056;3.235840232;19.42316911;0.15369825;0;4.002887548;0;0
17192700;0.105576391;1.869892366;18.95959805;0.255030021;0;3.982943881;0;0
17193600;0.144945513;2.883787264;18.1907941;0.364328407;0;3.942942728;0;0
17194500;0.189448634;3.317572906;17.66462908;0.467765601;0;3.910751975;0;0
17195400;0.223021344;1.187403264;17.47976074;0.739326533;0;3.878095992;0;0
17196300;0.283046455;0.988257003;16.90500681;1.25122114;0;3.885833384;0;0
17197200;0.37425834;0.599592008;16.48435427;1.795862723;0;3.917450544;0;0
17198100;0.447425484;0.173751204;16.62013843;2.469587488;0;4.014657553;0;0
17199000;0.534709489;0.546256071;16.39187885;3.136417754;0;4.118745021;0;0
17199900;0.65595686;0.109799918;16.69597034;3.803074627;0;4.196682691;0;0
17200800;0.780533148;0.656008234;16.8246529;4.508510991;0;4.194042066;0;0
17201700;0.874638752;0.759837828;17.12433796;4.393862098;0;4.077559991;0;0
17202600;1.009572674;1.859279424;17.03616533;4.896490537;0;3.972569888;0;0
17203500;1.163771143;4.286907369;16.69306794;5.308249815;0;4.01246685;0;0
17204400;1.331029401;2.538497744;17.09150955;5.703628309;0;4.410247611;0;0
17205300;1.462018961;10.94697153;17.25914114;4.702587705;0.306484533;5.307353945;0;0
17206200;1.512096046;6.906184973;17.3537726;5.321718887;0.306484533;6.848160456;0;0
17207100;1.640947796;10.12987188;18.46590466;5.211670879;0.330502618;9.08331647;0;0
17208000;1.682178516;9.187011068;18.82868013;5.071416401;0.343045191;12.12589754;0;0
17208900;1.794960828;7.705396023;18.81182251;4.602819505;0.588843294;16.00748573;0;0
17209800;1.868790856;14.85571099;19.48166069;4.264550749;0.593114169;20.62844846;0;0
17210700;1.906549945;37.31006887;22.91424303;3.925833415;0.606838789;25.83970326;0;0
17211600;1.821710452;38.74102616;23.31765491;3.405718936;0.670326326;31.4683404;0;0
17212500;1.866806761;61.01344382;22.07735284;3.096743161;0.885839821;37.28515284;0;0
17213400;1.873188684;43.02187024;23.0142453;2.357072684;0.902249366;42.95169304;0;0
17214300;1.740718418;31.47368647;22.64844826;1.78768851;0.915973986;48.09285531;0;0
17215200;1.616639934;50.93346677;23.57247894;1.332715256;0.955324229;52.32049344;0;0
17216100;1.468684725;45.94963903;24.796277;1.93479004;1.258404734;55.32667679;0;0
17217000;1.486925268;45.53803916;25.21501232;1.297003706;1.272775871;57.29102998;0;0
17217900;1.260478102;31.5432838;24.97532175;0.914926589;1.293362801;58.52161643;0;0
17218800;1.132657824;33.32970451;25.20978524;0.710783953;1.336296636;59.44673424;0;0
17219700;0.975558229;40.6628926;24.79719722;0.50208959;1.309298842;60.42290635;0;0
17220600;0.85142756;73.75064131;26.68765809;0.366838582;1.323198089;61.41629501;0;0
17221500;0.718944888;80.08083609;27.22979113;0.247648784;1.316335779;62.32538136;0;0
17222400;0.669404284;61.67313719;25.07410667;0.200253811;1.361026774;62.93770666;0;0
17223300;0.551412746;43.72568892;24.79231665;0.116217258;1.515971055;63.12722921;0;0
17224200;0.400380778;51.81195862;24.18601319;0.186558465;1.528980458;62.8440159;0;0
17225100;0.307657866;62.52267308;23.07323914;0.108171474;1.542705078;62.15087037;0;0
17226000;0.219991462;42.99381967;22.74287936;0.039179171;1.533780733;61.08439137;0;0
17226900;0.191146005;26.69024744;21.58347249;0.009842525;1.442809696;59.66031798;0;0
17227800;0.110012822;18.78467051;21.22759089;0.026381654;1.444643318;57.91485342;0;0
