#1
double humidity(97,10) # mole fraction of water if oxygen is saturated 
0	283.15	293.15	303.15	313.15	323.15	333.15	343.15	353.15	363.15	# first column: pressure [bar], second column: mole fraction at 293.15K [mole H2O per mole O2+H2O], and so on
13.9871300	0.001329887	0.0017139	0.003124073	0.005560406	0.0090229	0.014703805	0.023795374	0.036297605	0.0522105
14.4811800	0.001292092	0.0016614	0.003022087	0.005374154	0.0087176	0.014206758	0.022995961	0.035085208	0.0504745
14.9926800	0.001246804	0.0016117	0.002935248	0.005217448	0.0084583	0.01376264	0.022235303	0.03387629	0.0486856
15.5222500	0.001194952	0.0015527	0.002836324	0.005045824	0.0081812	0.013301836	0.021467114	0.032677036	0.0469316
16.0705300	0.001154097	0.0015012	0.002740768	0.004872801	0.0078973	0.012832186	0.020695381	0.031486886	0.0452067
16.6381700	0.001118811	0.0014563	0.002656045	0.004718045	0.0076423	0.012409244	0.019999308	0.030412494	0.0436488
17.2258600	0.001081199	0.0014075	0.002564301	0.004551601	0.0073694	0.011960268	0.019266774	0.029288918	0.0420267
17.8343100	0.001042064	0.0013561	0.002469835	0.004383268	0.0070964	0.011517073	0.018553131	0.028204573	0.0404714
18.4642500	0.000997732	0.0013087	0.002391067	0.004244834	0.00687	0.011131055	0.01789249	0.027154305	0.0389165
19.1164400	0.000971923	0.0012793	0.002330638	0.004125938	0.0066652	0.010771975	0.017269817	0.026158725	0.0374387
19.7916700	0.000931346	0.0012348	0.00225516	0.003992427	0.0064466	0.010401601	0.016641351	0.025165851	0.0359751
20.4907500	0.000888197	0.0011885	0.002178235	0.003857401	0.006226	0.010026867	0.016002839	0.024153917	0.0344801
21.2145200	0.000845485	0.001146	0.002108574	0.003733208	0.0060199	0.009666698	0.015371647	0.023134748	0.032956
21.9638500	0.000818402	0.0011164	0.002050549	0.003620849	0.0058273	0.009329376	0.014786551	0.022198826	0.0315662
22.7396600	0.000777118	0.0010713	0.001977307	0.003495141	0.0056248	0.008991567	0.014220722	0.021312267	0.0302662
23.5428600	0.000741881	0.001037	0.001918893	0.003387559	0.005443	0.008670046	0.013653527	0.020393446	0.0288898
24.3744400	0.000705457	0.0010032	0.001864572	0.003289572	0.0052782	0.008376657	0.013131142	0.019541657	0.0276082
25.2353900	0.000672305	0.0009708	0.001810181	0.003190448	0.0051116	0.008084522	0.012620095	0.018718322	0.0263792
26.1267500	0.00064826	0.0009399	0.001749303	0.00307647	0.0049214	0.007767196	0.012096962	0.017910696	0.0252084
27.0496000	0.000615666	0.0009039	0.001688533	0.002969567	0.004747	0.007475556	0.011609958	0.017150206	0.0240963
